cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	true_cell_names	cell_names	loci_info	true_ado_states	ado_states	true_positive	false_positive	true_negative	false_negative	recall	precision	f1_score	fall_out	true_positive_one_ado	false_positive_one_ado	true_negative_one_ado	false_negative_one_ado	recall_one_ado	precision_one_ado	f1_score_one_ado	fall_out_one_ado	true_positive_two_ados	false_positive_two_ados	true_negative_two_ados	false_negative_two_ados	recall_two_ados	precision_two_ados	f1_score_two_ados	fall_out_two_ados
40	20	10	0.001999	0.16334	0.0	0.0	0011	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0011/sieve_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0011/sieve_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0011	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0011/sieve_mean.ado	2074	245	12479	362	0.8513957307060755	0.894351013367831	0.8723449001051525	0.0192549512731845	2074	245	12479	362	0.8513957307060755	0.894351013367831	0.8723449001051525	0.0192549512731845	0	0	15160	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0012	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0012/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0012/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0012	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0012/sieve_median.ado	2059	255	12142	384	0.8428162095783872	0.8898012100259292	0.8656716417910447	0.020569492619182	2059	255	12142	384	0.8428162095783872	0.8898012100259292	0.8656716417910447	0.020569492619182	0	0	14840	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0013	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0013/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0013/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0013	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0013/sieve_median.ado	1453	193	8318	236	0.8602723505032563	0.8827460510328068	0.8713643178410794	0.0226765362472094	1453	193	8318	236	0.8602723505032563	0.8827460510328068	0.8713643178410794	0.0226765362472094	0	0	10200	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0014	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0014/sieve_mode_gaussian.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0014/sieve_mode_gaussian.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0014	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0014/sieve_mode_gaussian.ado	1985	228	11666	361	0.8461210571184996	0.8969724356077723	0.8708050010967319	0.0191693290734824	1985	228	11666	361	0.8461210571184996	0.8969724356077723	0.8708050010967319	0.0191693290734824	0	0	14240	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0015	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0015/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0015/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0015	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0015/sieve_median.ado	2014	274	11955	397	0.8353380340107839	0.8802447552447552	0.8572036603532666	0.0224057568075885	2014	274	11955	397	0.8353380340107839	0.8802447552447552	0.8572036603532666	0.0224057568075885	0	0	14640	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0016	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0016/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0016/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0016	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0016/sieve_median.ado	1392	198	8486	284	0.8305489260143198	0.8754716981132076	0.8524188609920391	0.0228005527406725	1392	198	8486	284	0.8305489260143198	0.8754716981132076	0.8524188609920391	0.0228005527406725	0	0	10360	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0017	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0017/sieve_mode_gaussian.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0017/sieve_mode_gaussian.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0017	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0017/sieve_mode_gaussian.ado	1994	262	12725	459	0.8128821850794945	0.8838652482269503	0.8468889360798472	0.0201740201740201	1994	262	12725	459	0.8128821850794945	0.8838652482269503	0.8468889360798472	0.0201740201740201	0	0	15440	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0018	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0018/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0018/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0018	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0018/sieve_median.ado	1651	188	10132	309	0.8423469387755103	0.8977705274605764	0.869176098973414	0.0182170542635658	1651	188	10132	309	0.8423469387755103	0.8977705274605764	0.869176098973414	0.0182170542635658	0	0	12280	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0019	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0019/sieve_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0019/sieve_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0019	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0019/sieve_mean.ado	1824	255	10252	309	0.8551336146272855	0.8773448773448773	0.866096866096866	0.0242695345959836	1824	255	10252	309	0.8551336146272855	0.8773448773448773	0.866096866096866	0.0242695345959836	0	0	12640	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0020	sieve	candidate_snvs	none_univ	mt	exc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0020/sieve_mean.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0020/sieve_mean.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0020	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/exc_cnv/none_univ/0020/sieve_mean.ado	1478	167	8712	283	0.8392958546280522	0.8984802431610942	0.8678802113916617	0.0188084243721139	1478	167	8712	283	0.8392958546280522	0.8984802431610942	0.8678802113916617	0.0188084243721139	0	0	10640	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0001	sieve	candidate_snvs	none_univ	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0001/sieve_mode_gaussian.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0001/sieve_mode_gaussian.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0001	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0001/sieve_mode_gaussian.ado	1084	731	30509	5076	0.1759740259740259	0.5972451790633608	0.2718495297805642	0.0233994878361075	1084	731	30509	5076	0.1759740259740259	0.5972451790633608	0.2718495297805642	0.0233994878361075	0	0	37400	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0002	sieve	candidate_snvs	none_univ	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0002/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0002/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0002	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0002/sieve_median.ado	49	84	25411	4856	0.0099898063200815	0.3684210526315789	0.019452163556967	0.0032947636791527	49	84	25411	4856	0.0099898063200815	0.3684210526315789	0.019452163556967	0.0032947636791527	0	0	30400	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0003	sieve	candidate_snvs	none_univ	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0003/sieve_mode_gaussian.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0003/sieve_mode_gaussian.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0003	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0003/sieve_mode_gaussian.ado	174	354	26877	5075	0.0331491712707182	0.3295454545454545	0.0602388783105418	0.0129998898314421	174	354	26877	5075	0.0331491712707182	0.3295454545454545	0.0602388783105418	0.0129998898314421	0	0	32480	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0004	sieve	candidate_snvs	none_univ	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0004/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0004/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0004	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0004/sieve_median.ado	1144	867	29041	4548	0.2009838369641602	0.5688712083540527	0.2970271322861222	0.0289888992911595	1144	867	29041	4548	0.2009838369641602	0.5688712083540527	0.2970271322861222	0.0289888992911595	0	0	35600	0	NA	NA	NA	0.0
40	20	10	0.001999	0.16334	0.0	0.0	0005	sieve	candidate_snvs	none_univ	mt	inc_cnv	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/snv_cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0005/sieve_median.cell_names	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0005/sieve_median.loci_info	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/simulated_data/results/ado_state_dir/ado_states.0005	/home/kang/research/SIEVE_benchmark_pipeline_04_02/benchmark_results/sieve/from_candidate/variant_calling/mt/inc_cnv/none_univ/0005/sieve_median.ado	1068	763	27294	4355	0.1969389636732436	0.5832878208629164	0.2944582299421009	0.0271946394839077	1068	763	27294	4355	0.1969389636732436	0.5832878208629164	0.2944582299421009	0.0271946394839077	0	0	33480	0	NA	NA	NA	0.0
